debate_id,task_id,task_name,difficulty,mode,agent_models,num_agents,final_pass_rate,tests_passed,tests_total,pass_at_1,pass_at_3,improvement_over_best_initial,improvement_over_avg_initial,total_rounds,consensus_reached,consensus_ratio,rounds_to_consensus,total_critiques,total_bugs_found,total_bugs_fixed,bug_fix_rate,total_improvements_suggested,avg_correctness_rating,avg_efficiency_rating,avg_readability_rating,initial_avg_pylint,final_pylint,initial_avg_complexity,final_complexity,duration_seconds,avg_round_duration,total_llm_time,total_execution_time,all_solutions_count,passing_solutions_count,most_active_agent,most_successful_agent,most_bugs_found_by,status,winning_agent,best_round,best_round_pass_rate,peak_after_debate
3e22b598,schema_validator,JSON Schema Validator,extreme,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,9,9,0.3333,1.0,0.0,2.0,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.17,0,14.56,11.5,40.487697,40.49,88.04,1.19,3,1,agent_1_qwen2.5-coder,agent_1_qwen2.5-coder,,early_stop,agent_1_qwen2.5-coder,1,1.0,False
397f2bab,state_machine,Finite State Machine,extreme,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,0.75,6,8,0.0,0.0,0.0,2.0,2,True,0.6632742586418671,2,9,19,0,0.0,0,6.14,6.71,7.71,5.17,4.0,2.2,2.27,123.508469,61.75,126.1,2.33,6,0,agent_4_deepseek-coder-v2,agent_3_codellama,agent_4_deepseek-coder-v2,consensus_reached,agent_3_codellama,1,0.75,False
ce729ba5,task_scheduler,Priority Task Scheduler,extreme,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,8,8,0.1667,0.5,0.1429,1.6667,2,True,0.7425930615345657,2,9,37,1,0.027,0,4.0,6.0,7.0,6.5,7.5,2.13,2.0,103.263426,51.63,120.48,2.37,6,1,agent_4_deepseek-coder-v2,agent_1_qwen2.5-coder,agent_1_qwen2.5-coder,consensus_reached,agent_1_qwen2.5-coder,2,1.0,True
c85fdca1,template_engine,Template Rendering Engine,extreme,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,0.25,2,8,0.0,0.0,1.0,5.0,5,False,0.0,0,36,130,2,0.0154,0,5.05,5.58,6.11,3.33,5.0,9.05,6.43,464.205284,92.84,469.12,5.66,15,0,agent_4_deepseek-coder-v2,,agent_1_qwen2.5-coder,max_rounds_reached,,5,0.25,True
7bb47744,binary_search,Binary Search,easy,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,8,8,1.0,1.0,0.0,0.0,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,8.5,9.0,4.0,4.0,18.311176,18.31,26.99,2.03,3,3,agent_1_granite-code,agent_1_granite-code,,early_stop,agent_1_granite-code,1,1.0,False
c4500563,caesar_cipher,Caesar Cipher,easy,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,8,8,1.0,1.0,0.0,0.0,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,9.5,9.5,3.0,2.5,11.901338,11.9,18.93,1.33,3,3,agent_1_granite-code,agent_1_granite-code,,early_stop,agent_1_granite-code,1,1.0,False
3d666ba6,count_vowels,Count Vowels,easy,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,7,7,1.0,1.0,0.0,0.0,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,9.5,9.5,3.0,3.0,7.437133,7.44,8.54,1.15,3,3,agent_1_granite-code,agent_1_granite-code,,early_stop,agent_1_granite-code,1,1.0,False
e892d3f3,fibonacci,Fibonacci Number,easy,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,6,6,1.0,1.0,0.0,0.0,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,9.0,9.0,4.0,2.0,7.209605,7.21,8.5,1.21,3,3,agent_1_granite-code,agent_1_granite-code,,early_stop,agent_1_granite-code,1,1.0,False
756845ad,fizzbuzz,FizzBuzz,easy,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,7,7,1.0,1.0,0.0,0.0,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,9.5,9.5,6.67,8.0,10.164843,10.16,14.88,1.13,3,3,agent_1_granite-code,agent_1_granite-code,,early_stop,agent_1_granite-code,1,1.0,False
35f2cdd5,flatten_list,Flatten Nested List,easy,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,7,7,1.0,1.0,0.0,0.0,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,9.5,9.5,2.67,1.0,7.029174,7.03,8.5,1.28,3,3,agent_1_granite-code,agent_1_granite-code,,early_stop,agent_1_granite-code,1,1.0,False
47573229,max_subarray,Maximum Subarray Sum,easy,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,7,7,1.0,1.0,0.0,0.0,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,9.0,9.5,3.0,3.0,7.363848,7.36,10.62,1.19,3,3,agent_1_granite-code,agent_1_granite-code,,early_stop,agent_1_granite-code,1,1.0,False
c485efa3,merge_sorted_arrays,Merge Two Sorted Arrays,easy,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,7,7,1.0,1.0,0.0,0.0,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,8.67,9.5,4.67,4.0,12.992294,12.99,27.58,1.28,3,3,agent_1_granite-code,agent_1_granite-code,,early_stop,agent_1_granite-code,1,1.0,False
95be2a26,palindrome,Valid Palindrome,easy,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,7,7,0.6667,1.0,0.0,0.5,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,7.5,8.5,2.33,3.0,9.201051,9.2,15.41,1.39,3,2,agent_1_granite-code,agent_2_codegeex4,,early_stop,agent_2_codegeex4,1,1.0,False
193cb23d,power_of_two,Power of Two,easy,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,8,8,1.0,1.0,0.0,0.0,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,9.5,9.5,3.33,4.0,6.378783,6.38,7.58,1.26,3,3,agent_1_granite-code,agent_1_granite-code,,early_stop,agent_1_granite-code,1,1.0,False
6d3236f9,remove_duplicates,Remove Duplicates from Sorted Array,easy,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,7,7,0.6667,1.0,0.0,0.1667,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,9.17,9.5,4.33,4.0,9.090831,9.09,13.56,1.24,3,2,agent_1_granite-code,agent_1_granite-code,,early_stop,agent_1_granite-code,1,1.0,False
60498d34,reverse_string,Reverse String,easy,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,5,5,1.0,1.0,0.0,0.0,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,9.17,9.5,2.0,2.0,8.448184,8.45,12.97,1.17,3,3,agent_1_granite-code,agent_1_granite-code,,early_stop,agent_1_granite-code,1,1.0,False
3b05a9c4,roman_to_integer,Roman to Integer,easy,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,8,8,1.0,1.0,0.0,0.0,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,9.0,9.0,3.33,4.0,12.485326,12.49,22.28,1.23,3,3,agent_1_granite-code,agent_1_granite-code,,early_stop,agent_1_granite-code,1,1.0,False
ddd5288f,two_sum,Two Sum,easy,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,5,5,1.0,1.0,0.0,0.0,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,7.83,9.5,3.67,5.0,19.927809,19.93,13.84,11.4,3,3,agent_1_granite-code,agent_1_granite-code,,early_stop,agent_1_granite-code,1,1.0,False
17eb5f5e,valid_parentheses,Valid Parentheses,easy,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,7,7,1.0,1.0,0.0,0.0,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,8.5,9.0,5.67,6.0,9.850085,9.85,17.4,1.2,3,3,agent_1_granite-code,agent_1_granite-code,,early_stop,agent_1_granite-code,1,1.0,False
ba51ee7c,binary_tree_serialize,Serialize and Deserialize Binary Tree,medium,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,4,4,0.3333,1.0,0.0,0.5,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,5.67,7.0,2.77,3.8,13.687066,13.69,26.73,1.33,3,1,agent_1_granite-code,agent_3_yi-coder,,early_stop,agent_3_yi-coder,1,1.0,False
69dc2651,coin_change,Coin Change,medium,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,9,9,1.0,1.0,0.0,0.0,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,8.83,9.0,4.67,4.0,11.313882,11.31,18.37,1.28,3,3,agent_1_granite-code,agent_1_granite-code,,early_stop,agent_1_granite-code,1,1.0,False
5e90fefc,decode_ways,Decode Ways,medium,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,8,8,0.6667,1.0,0.0,0.1429,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,8.33,6.0,5.67,7.0,10.081748,10.08,16.15,1.22,3,2,agent_1_granite-code,agent_2_codegeex4,,early_stop,agent_2_codegeex4,1,1.0,False
599fa38d,group_anagrams,Group Anagrams,medium,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,5,5,1.0,1.0,0.0,0.0,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,8.5,9.5,3.0,3.0,12.527102,12.53,20.19,1.24,3,3,agent_1_granite-code,agent_1_granite-code,,early_stop,agent_1_granite-code,1,1.0,False
a173aa51,kth_largest,Kth Largest Element in a Stream,medium,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,7,7,0.3333,1.0,0.0,0.5,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,8.33,8.0,1.89,2.33,10.01362,10.01,16.48,1.25,3,1,agent_1_granite-code,agent_3_yi-coder,,early_stop,agent_3_yi-coder,1,1.0,False
9a956b2e,longest_substring,Longest Substring Without Repeating Characters,medium,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,11,11,1.0,1.0,0.0,0.0,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,8.0,9.5,4.0,3.0,11.079324,11.08,19.59,1.26,3,3,agent_1_granite-code,agent_1_granite-code,,early_stop,agent_1_granite-code,1,1.0,False
4e72b571,lru_cache,LRU Cache,medium,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,8,8,0.6667,1.0,0.0,0.3333,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,8.33,8.0,2.02,2.25,14.420581,14.42,26.93,1.27,3,2,agent_1_granite-code,agent_2_codegeex4,,early_stop,agent_2_codegeex4,1,1.0,False
18e75387,matrix_spiral,Spiral Matrix,medium,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,8,8,1.0,1.0,0.0,0.0,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,8.5,9.5,10.0,9.0,11.230119,11.23,20.06,1.2,3,3,agent_1_granite-code,agent_1_granite-code,,early_stop,agent_1_granite-code,1,1.0,False
efcee114,stack_with_min,Min Stack,medium,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,7,7,0.6667,1.0,0.0,0.5,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,9.33,9.5,1.67,1.67,9.565147,9.57,16.73,1.28,3,2,agent_1_granite-code,agent_1_granite-code,,early_stop,agent_1_granite-code,1,1.0,False
f93dcf49,string_compression,String Compression,medium,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,8,8,1.0,1.0,0.0,0.0,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,8.83,9.5,5.0,5.0,9.731998,9.73,14.95,1.34,3,3,agent_1_granite-code,agent_1_granite-code,,early_stop,agent_1_granite-code,1,1.0,False
c1de7c56,task_scheduler_simple,Task Scheduler,medium,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,9,9,0.3333,1.0,0.0,2.0,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,7.17,6.5,6.0,6.0,14.006819,14.01,20.0,1.37,3,1,agent_1_granite-code,agent_2_codegeex4,,early_stop,agent_2_codegeex4,1,1.0,False
33c40a28,three_sum,Three Sum,medium,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,8,8,1.0,1.0,0.0,0.0,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,8.33,9.5,11.33,11.0,13.620007,13.62,25.2,1.26,3,3,agent_1_granite-code,agent_1_granite-code,,early_stop,agent_1_granite-code,1,1.0,False
b4ff7d00,trie,Trie (Prefix Tree),medium,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,6,6,0.3333,1.0,0.0,0.125,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,8.67,8.5,2.63,2.67,20.625492,20.63,44.54,1.24,3,1,agent_1_granite-code,agent_1_granite-code,,early_stop,agent_1_granite-code,1,1.0,False
b3373aac,valid_sudoku,Valid Sudoku,medium,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,7,7,0.6667,1.0,0.0,0.1667,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,9.0,8.0,11.33,15.0,14.034989,14.03,29.42,1.24,3,2,agent_1_granite-code,agent_2_codegeex4,,early_stop,agent_2_codegeex4,1,1.0,False
03d17dbb,word_pattern,Word Pattern,medium,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,8,8,0.6667,1.0,0.0,0.0909,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,8.17,6.5,6.0,6.0,9.530808,9.53,14.49,1.3,3,2,agent_1_granite-code,agent_2_codegeex4,,early_stop,agent_2_codegeex4,1,1.0,False
1fae83a5,alien_dictionary,Alien Dictionary,hard,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,8,8,0.6667,1.0,0.0,0.5,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,8.67,8.5,14.0,17.0,16.028041,16.03,30.99,1.35,3,2,agent_1_granite-code,agent_2_codegeex4,,early_stop,agent_2_codegeex4,1,1.0,False
9945e8b6,count_inversions,Count Inversions,hard,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,9,9,0.6667,1.0,0.0,0.125,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,9.33,9.0,1.0,1.0,13.434278,13.43,26.81,1.3,3,2,agent_1_granite-code,agent_2_codegeex4,,early_stop,agent_2_codegeex4,1,1.0,False
d0646a44,lfu_cache,LFU Cache,hard,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,7,7,0.3333,1.0,0.0,0.4,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,7.33,4.5,3.1,4.25,19.070553,19.07,41.44,1.32,3,1,agent_1_granite-code,agent_2_codegeex4,,early_stop,agent_2_codegeex4,1,1.0,False
ce5a3682,linked_list_lib,Doubly Linked List Library,hard,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,0.8888888888888888,8,9,0.0,0.0,0.0,0.5,2,True,1.0,2,6,11,6,0.5455,0,5.25,6.25,7.0,7.5,7.0,2.9,2.85,145.278228,72.64,198.45,32.26,6,0,agent_1_granite-code,agent_2_codegeex4,agent_2_codegeex4,consensus_reached,agent_2_codegeex4,1,0.8889,False
e4ba733d,max_profit_k_transactions,Best Time to Buy and Sell Stock with K Transactions,hard,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,0.625,5,8,0.0,0.0,0.0,0.6667,2,True,1.0,2,6,12,0,0.0,0,5.33,5.33,5.67,7.67,8.0,7.33,7.0,42.656562,21.33,52.58,2.84,6,0,agent_1_granite-code,agent_2_codegeex4,agent_2_codegeex4,consensus_reached,agent_2_codegeex4,1,0.625,False
c805d53b,median_sorted_arrays,Median of Two Sorted Arrays,hard,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,10,10,0.3333,1.0,0.0,2.0,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,8.5,8.0,3.33,2.0,39.990985,39.99,16.18,30.85,3,1,agent_1_granite-code,agent_2_codegeex4,,early_stop,agent_2_codegeex4,1,1.0,False
ce5d368e,merge_intervals,Interval Scheduling and Merge,hard,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,7,7,0.3333,1.0,0.0,0.1667,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,9.0,9.0,3.59,4.67,18.107753,18.11,34.75,1.25,3,1,agent_1_granite-code,agent_3_yi-coder,,early_stop,agent_3_yi-coder,1,1.0,False
215bb86b,merge_k_sorted,Merge K Sorted Lists,hard,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,8,8,0.3333,1.0,0.0,1.6667,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,5.33,4.5,3.17,3.0,13.985451,13.99,24.84,1.31,3,1,agent_1_granite-code,agent_2_codegeex4,,early_stop,agent_2_codegeex4,1,1.0,False
9d5649ee,minimum_window_substring,Minimum Window Substring,hard,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,0.8888888888888888,8,9,0.0,0.0,0.0,0.0,4,False,0.0,0,18,46,0,0.0,0,8.0,8.33,8.33,6.33,6.5,12.0,11.0,208.148671,52.04,213.48,5.19,12,0,agent_1_granite-code,,agent_1_granite-code,early_stop,,1,0.8889,False
18c3c6f0,regex_matching,Regular Expression Matching,hard,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,12,12,0.6667,1.0,0.0,0.3333,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,8.83,8.0,9.33,8.0,12.27931,12.28,24.15,1.36,3,2,agent_1_granite-code,agent_2_codegeex4,,early_stop,agent_2_codegeex4,1,1.0,False
37dfd37d,shortest_path,Weighted Graph Shortest Path,hard,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,0.75,6,8,0.0,0.0,0.2,2.0,3,True,1.0,3,12,50,5,0.1,0,6.14,6.86,7.43,8.17,7.5,3.83,5.67,166.795961,55.6,222.2,4.35,9,0,agent_1_granite-code,agent_3_yi-coder,agent_2_codegeex4,consensus_reached,agent_3_yi-coder,3,0.75,True
ec41be41,sliding_window_max,Sliding Window Maximum,hard,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,8,8,0.6667,1.0,0.0,0.2,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,8.33,6.5,8.67,9.0,11.507437,11.51,16.36,1.37,3,2,agent_1_granite-code,agent_2_codegeex4,,early_stop,agent_2_codegeex4,1,1.0,False
2faf2a45,text_justification,Text Justification,hard,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,0.75,6,8,0.0,0.0,0.0,0.8,4,True,0.6588235294117646,4,18,65,1,0.0154,0,5.75,6.33,7.25,7.83,8.0,6.0,6.0,200.033433,50.01,198.44,5.44,12,0,agent_1_granite-code,agent_2_codegeex4,agent_3_yi-coder,consensus_reached,agent_2_codegeex4,1,0.75,False
dc006fec,topological_sort,Course Schedule with Parallel Execution,hard,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,8,8,0.6667,1.0,0.0,0.1429,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.33,0,9.22,11.33,30.725371,30.73,64.47,1.62,3,2,agent_1_granite-code,agent_2_codegeex4,,early_stop,agent_2_codegeex4,1,1.0,False
97e4e9eb,word_ladder,Word Ladder,hard,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,0.7777777777777778,7,9,0.0,0.0,0.0,0.2353,2,False,0.0,0,6,26,0,0.0,0,6.2,7.0,7.4,8.0,6.5,9.67,8.0,72.954294,36.48,68.91,2.55,6,0,agent_1_granite-code,,agent_2_codegeex4,early_stop,,1,0.7778,False
64aae1aa,calculator,Expression Calculator,extreme,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,0.5,4,8,0.0,0.0,0.0,2.0,2,False,0.0,0,6,34,4,0.1176,0,3.5,4.25,6.5,5.83,6.0,4.19,5.75,110.199354,55.1,177.33,3.12,6,0,agent_1_granite-code,,agent_2_codegeex4,early_stop,,1,0.5,False
8e76ad05,data_pipeline,Data Transformation Pipeline,extreme,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,9,9,0.3333,1.0,0.0,0.6875,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,2.83,4.5,2.99,2.77,49.31182,49.31,121.3,1.54,3,1,agent_1_granite-code,agent_3_yi-coder,,early_stop,agent_3_yi-coder,1,1.0,False
a5218190,event_system,Event-Driven System,extreme,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,9,9,0.1111,0.3333,0.125,2.375,3,False,0.0,0,12,19,9,0.4737,0,8.2,8.4,8.0,5.67,3.5,2.3,2.1,112.117713,37.37,136.97,4.34,9,1,agent_1_granite-code,,agent_2_codegeex4,early_stop,,3,1.0,True
d6837ea2,expression_evaluator,Mathematical Expression Evaluator,extreme,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,0.0,0,1,0.0,0.0,0.0,0.0,5,False,0.0,0,24,47,0,0.0,0,4.11,5.11,5.78,1.17,3.5,3.19,3.45,256.69569,51.34,374.74,7.7,15,0,agent_1_granite-code,,agent_2_codegeex4,max_rounds_reached,,1,0.0,False
99157148,graph_algorithms,Graph Library with Algorithms,extreme,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,10,10,0.1667,0.5,0.1111,1.1429,2,True,1.0,2,6,24,4,0.1667,0,8.0,7.5,8.5,2.17,4.0,2.61,2.94,126.534799,63.27,230.73,3.03,6,1,agent_1_granite-code,agent_2_codegeex4,agent_2_codegeex4,consensus_reached,agent_2_codegeex4,2,1.0,True
8db5425b,http_client,Mock HTTP Client Framework,extreme,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,0.6666666666666666,6,9,0.0,0.0,0.2,2.6,3,True,0.6538461538461539,3,12,26,6,0.2308,0,5.0,5.75,5.5,2.83,0,1.59,1.61,169.532296,56.51,292.56,4.43,9,0,agent_1_granite-code,agent_2_codegeex4,agent_2_codegeex4,consensus_reached,agent_2_codegeex4,2,0.6667,True
05e139c2,http_router,HTTP Router with Middleware,extreme,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,0.375,3,8,0.0,0.0,2.0,8.0,5,False,0.0,0,24,50,2,0.04,0,6.92,7.25,7.58,5.67,2.0,1.72,2.73,343.479178,68.7,297.1,7.91,15,0,agent_1_granite-code,,agent_2_codegeex4,max_rounds_reached,,3,0.375,True
353726d5,json_parser,JSON Parser,extreme,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,0.4444444444444444,4,9,0.0,0.0,0.0,1.0,5,False,0.0,0,24,91,0,0.0,0,5.62,6.06,6.94,5.0,5.0,4.52,5.25,496.891265,99.38,719.8,7.35,15,0,agent_1_granite-code,,agent_1_granite-code,max_rounds_reached,,1,0.4444,False
db72cd1d,mini_database,Mini Key-Value Database,extreme,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,1.0,10,10,0.1667,0.5,0.25,0.875,2,True,1.0,2,6,7,7,1.0,0,6.0,7.5,8.0,5.83,7.0,1.39,1.61,77.387859,38.69,111.27,2.69,6,1,agent_1_granite-code,agent_2_codegeex4,agent_3_yi-coder,consensus_reached,agent_2_codegeex4,2,1.0,True
1c714880,plugin_system,Plugin System,extreme,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,0.8888888888888888,8,9,0.0,0.0,0.0,0.1429,5,False,0.0,0,24,46,0,0.0,0,7.56,8.11,8.33,6.83,7.0,1.69,1.76,256.163773,51.23,334.68,6.7,15,0,agent_1_granite-code,,agent_1_granite-code,max_rounds_reached,,1,0.8889,False
e7c1b6c4,query_engine,SQL-like Query Engine,extreme,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,0.7777777777777778,7,9,0.0,0.0,0.1667,2.5,3,True,1.0,3,12,13,7,0.5385,0,5.5,6.33,7.0,4.5,2.5,2.99,4.44,165.237937,55.08,308.7,4.56,9,0,agent_1_granite-code,agent_2_codegeex4,agent_2_codegeex4,consensus_reached,agent_2_codegeex4,3,0.7778,True
e4af6d47,schema_validator,JSON Schema Validator,extreme,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,0.3333333333333333,3,9,0.0,0.0,0.0,0.2857,5,False,0.0,0,24,114,0,0.0,0,6.25,7.19,7.56,0.83,0,6.85,4.1,350.532651,70.11,501.43,7.43,15,0,agent_1_granite-code,,agent_2_codegeex4,max_rounds_reached,,1,0.3333,False
322594d1,state_machine,Finite State Machine,extreme,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,0.875,7,8,0.0,0.0,0.0,2.0,2,True,1.0,2,6,46,0,0.0,0,4.0,5.67,6.0,7.67,8.0,2.32,2.27,96.171466,48.09,140.3,2.86,6,0,agent_1_granite-code,agent_2_codegeex4,agent_2_codegeex4,consensus_reached,agent_2_codegeex4,1,0.875,False
46b2d15b,task_scheduler,Priority Task Scheduler,extreme,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,0.5,4,8,0.0,0.0,0.0,0.3333,5,False,0.0,0,24,59,0,0.0,0,5.18,6.45,7.27,6.0,6.5,3.04,2.73,311.188656,62.24,382.42,6.99,15,0,agent_1_granite-code,,agent_3_yi-coder,max_rounds_reached,,1,0.5,False
912c1d6b,template_engine,Template Rendering Engine,extreme,debate,"granite-code:8b,codegeex4:9b,yi-coder:9b",3,0.25,2,8,0.0,0.0,0.0,1.0,5,False,0.0,0,24,103,2,0.0194,0,5.0,5.94,6.31,5.5,5.0,4.06,1.67,359.298192,71.86,456.15,7.15,15,0,agent_1_granite-code,,agent_2_codegeex4,max_rounds_reached,,1,0.25,False
